origen,destino,personas,tipo,nivel
021103,070104,1,nacimiento,municipio
021103,070105,1,nacimiento,municipio
021103,070201,6,nacimiento,municipio
021104,070101,122,nacimiento,municipio
021104,070102,8,nacimiento,municipio
021104,070103,2,nacimiento,municipio
021104,070104,11,nacimiento,municipio
021104,070105,1,nacimiento,municipio
021104,070201,18,nacimiento,municipio
021104,070502,4,nacimiento,municipio
021104,071001,7,nacimiento,municipio
021105,070101,85,nacimiento,municipio
021105,070102,2,nacimiento,municipio
021105,070103,1,nacimiento,municipio
021105,070104,11,nacimiento,municipio
021105,070105,7,nacimiento,municipio
021105,070201,13,nacimiento,municipio
021105,070502,2,nacimiento,municipio
021105,071001,3,nacimiento,municipio
021199,070101,441,nacimiento,provincia
021199,070102,16,nacimiento,provincia
021199,070103,5,nacimiento,provincia
021199,070104,35,nacimiento,provincia
021199,070201,63,nacimiento,provincia
021199,070502,2,nacimiento,provincia
021199,070603,1,nacimiento,provincia
021199,071001,19,nacimiento,provincia
021201,070101,140,nacimiento,municipio
021201,070102,9,nacimiento,municipio
021201,070104,9,nacimiento,municipio
021201,070105,2,nacimiento,municipio
021201,070201,15,nacimiento,municipio
021201,070502,2,nacimiento,municipio
021201,071001,8,nacimiento,municipio
021202,070101,74,nacimiento,municipio
021202,070102,5,nacimiento,municipio
021202,070104,6,nacimiento,municipio
021202,070105,1,nacimiento,municipio
021202,070201,14,nacimiento,municipio
021202,070502,1,nacimiento,municipio
021203,070101,120,nacimiento,municipio
021203,070102,6,nacimiento,municipio
021203,070104,11,nacimiento,municipio
021203,070105,2,nacimiento,municipio
021203,070201,17,nacimiento,municipio
021203,070502,1,nacimiento,municipio
021203,071001,2,nacimiento,municipio
021204,070101,34,nacimiento,municipio
021204,070102,1,nacimiento,municipio
021204,070201,1,nacimiento,municipio
021204,070502,2,nacimiento,municipio
021299,070101,503,nacimiento,provincia
021299,070102,16,nacimiento,provincia
021299,070103,2,nacimiento,provincia
021299,070104,48,nacimiento,provincia
021299,070105,4,nacimiento,provincia
021299,070201,48,nacimiento,provincia
021299,071001,21,nacimiento,provincia
021301,070101,263,nacimiento,municipio
021301,070102,8,nacimiento,municipio
021301,070104,19,nacimiento,municipio
021301,070105,2,nacimiento,municipio
021301,070201,38,nacimiento,municipio
021301,070502,6,nacimiento,municipio
021301,070603,1,nacimiento,municipio
021301,071001,13,nacimiento,municipio
021302,070101,117,nacimiento,municipio
021302,070102,5,nacimiento,municipio
021302,070104,4,nacimiento,municipio
021302,070201,13,nacimiento,municipio
021302,070502,1,nacimiento,municipio
021302,071001,14,nacimiento,municipio
021303,070101,64,nacimiento,municipio
021303,070102,2,nacimiento,municipio
021303,070103,1,nacimiento,municipio
021303,070104,1,nacimiento,municipio
021303,070105,1,nacimiento,municipio
021303,070201,20,nacimiento,municipio
021303,071001,6,nacimiento,municipio
021304,070101,79,nacimiento,municipio
021304,070102,4,nacimiento,municipio
021304,070104,8,nacimiento,municipio
021304,070201,12,nacimiento,municipio
021304,070502,1,nacimiento,municipio
021304,071001,2,nacimiento,municipio
021305,070101,406,nacimiento,municipio
021305,070102,17,nacimiento,municipio
021305,070104,37,nacimiento,municipio
021305,070105,4,nacimiento,municipio
021305,070201,54,nacimiento,municipio
021305,070502,3,nacimiento,municipio
021305,071001,19,nacimiento,municipio
021306,070101,46,nacimiento,municipio
021306,070102,2,nacimiento,municipio
021306,070103,1,nacimiento,municipio
021306,070104,4,nacimiento,municipio
021306,070201,5,nacimiento,municipio
021306,071001,2,nacimiento,municipio
021307,070101,34,nacimiento,municipio
021307,070102,1,nacimiento,municipio
021307,070104,4,nacimiento,municipio
021307,070105,1,nacimiento,municipio
021307,070201,3,nacimiento,municipio
021307,071001,1,nacimiento,municipio
021399,070101,1260,nacimiento,provincia
021399,070102,58,nacimiento,provincia
021399,070103,5,nacimiento,provincia
021399,070104,68,nacimiento,provincia
021399,070105,7,nacimiento,provincia
021399,070201,175,nacimiento,provincia
021399,070502,5,nacimiento,provincia
021399,070603,1,nacimiento,provincia
021399,071001,39,nacimiento,provincia
021401,070101,265,nacimiento,municipio
021401,070102,17,nacimiento,municipio
021401,070103,1,nacimiento,municipio
021401,070104,28,nacimiento,municipio
021401,070105,2,nacimiento,municipio
021401,070201,40,nacimiento,municipio
021401,070502,2,nacimiento,municipio
021401,070603,1,nacimiento,municipio
021401,071001,5,nacimiento,municipio
021402,070101,152,nacimiento,municipio
021402,070102,8,nacimiento,municipio
021402,070103,5,nacimiento,municipio
021402,070104,9,nacimiento,municipio
021402,070201,48,nacimiento,municipio
021402,070502,4,nacimiento,municipio
021402,071001,6,nacimiento,municipio
021499,070101,258,nacimiento,provincia
021499,070102,21,nacimiento,provincia
021499,070103,1,nacimiento,provincia
021499,070104,23,nacimiento,provincia
021499,070105,2,nacimiento,provincia
021499,070201,42,nacimiento,provincia
021499,070502,1,nacimiento,provincia
021499,070603,1,nacimiento,provincia
021499,071001,15,nacimiento,provincia
021501,070101,128,nacimiento,municipio
021501,070102,13,nacimiento,municipio
021501,070104,11,nacimiento,municipio
021501,070105,6,nacimiento,municipio
021501,070201,20,nacimiento,municipio
021501,070502,8,nacimiento,municipio
021501,070603,1,nacimiento,municipio
021501,071001,3,nacimiento,municipio
021502,070101,129,nacimiento,municipio
021502,070102,14,nacimiento,municipio
021502,070104,14,nacimiento,municipio
021502,070105,2,nacimiento,municipio
021502,070201,18,nacimiento,municipio
021502,070502,1,nacimiento,municipio
021502,071001,5,nacimiento,municipio
021599,070101,59,nacimiento,provincia
021599,070102,3,nacimiento,provincia
021599,070104,4,nacimiento,provincia
021599,070105,1,nacimiento,provincia
021599,070201,11,nacimiento,provincia
021599,070502,1,nacimiento,provincia
021599,071001,3,nacimiento,provincia
021601,070101,60,nacimiento,municipio
021601,070102,5,nacimiento,municipio
021601,070103,1,nacimiento,municipio
021601,070104,3,nacimiento,municipio
021601,070105,4,nacimiento,municipio
021601,070201,22,nacimiento,municipio
021601,070603,1,nacimiento,municipio
021601,071001,3,nacimiento,municipio
021602,070101,6,nacimiento,municipio
021602,070102,1,nacimiento,municipio
021602,070104,2,nacimiento,municipio
021602,070105,1,nacimiento,municipio
021602,070201,1,nacimiento,municipio
021699,070101,52,nacimiento,provincia
021699,070104,9,nacimiento,provincia
021699,070201,16,nacimiento,provincia
021699,071001,5,nacimiento,provincia
021701,070101,406,nacimiento,municipio
021701,070102,13,nacimiento,municipio
021701,070103,4,nacimiento,municipio
021701,070104,33,nacimiento,municipio
021701,070105,1,nacimiento,municipio
021701,070201,79,nacimiento,municipio
021701,071001,8,nacimiento,municipio
021702,070101,43,nacimiento,municipio
021702,070104,6,nacimiento,municipio
021702,070105,2,nacimiento,municipio
021702,070502,1,nacimiento,municipio
021703,070101,37,nacimiento,municipio
021703,070104,1,nacimiento,municipio
021703,070201,2,nacimiento,municipio
021799,070101,246,nacimiento,provincia
021799,070102,6,nacimiento,provincia
021799,070103,1,nacimiento,provincia
021799,070104,9,nacimiento,provincia
021799,070105,1,nacimiento,provincia
021799,070201,25,nacimiento,provincia
021799,070502,1,nacimiento,provincia
021799,071001,10,nacimiento,provincia
021801,070101,61,nacimiento,municipio
021801,070104,2,nacimiento,municipio
021801,070201,7,nacimiento,municipio
021801,071001,3,nacimiento,municipio
021802,070101,75,nacimiento,municipio
021802,070102,1,nacimiento,municipio
021802,070104,11,nacimiento,municipio
021802,070105,2,nacimiento,municipio
021802,070201,6,nacimiento,municipio
021802,070502,2,nacimiento,municipio
021802,071001,4,nacimiento,municipio
021803,070101,29,nacimiento,municipio
021803,070102,2,nacimiento,municipio
021803,070104,8,nacimiento,municipio
021803,070201,5,nacimiento,municipio
021803,071001,1,nacimiento,municipio
021899,070101,293,nacimiento,provincia
021899,070102,7,nacimiento,provincia
021899,070103,2,nacimiento,provincia
021899,070104,25,nacimiento,provincia
021899,070105,4,nacimiento,provincia
021899,070201,24,nacimiento,provincia
021899,070502,1,nacimiento,provincia
021899,070603,1,nacimiento,provincia
021899,071001,24,nacimiento,provincia
021901,070101,65,nacimiento,municipio
021901,070102,3,nacimiento,municipio
021901,070104,11,nacimiento,municipio
021901,070201,2,nacimiento,municipio
021901,071001,2,nacimiento,municipio
021902,070101,15,nacimiento,municipio
021902,070102,1,nacimiento,municipio
021902,070104,1,nacimiento,municipio
021902,070105,1,nacimiento,municipio
021902,070201,2,nacimiento,municipio
021902,070502,1,nacimiento,municipio
021902,071001,1,nacimiento,municipio
021999,070101,5,nacimiento,provincia
022001,070101,864,nacimiento,municipio
022001,070102,57,nacimiento,municipio
022001,070103,3,nacimiento,municipio
022001,070104,69,nacimiento,municipio
022001,070105,7,nacimiento,municipio
022001,070201,171,nacimiento,municipio
022001,070502,10,nacimiento,municipio
022001,070603,1,nacimiento,municipio
022001,071001,53,nacimiento,municipio
022002,070101,108,nacimiento,municipio
022002,070102,10,nacimiento,municipio
022002,070104,11,nacimiento,municipio
022002,070105,4,nacimiento,municipio
022002,070201,17,nacimiento,municipio
022002,071001,5,nacimiento,municipio
022099,070101,57,nacimiento,provincia
022099,070102,2,nacimiento,provincia
022099,070103,1,nacimiento,provincia
022099,070104,5,nacimiento,provincia
022099,070105,3,nacimiento,provincia
022099,070201,9,nacimiento,provincia
022099,070502,1,nacimiento,provincia
022099,071001,5,nacimiento,provincia
029999,070101,21482,nacimiento,departamento
029999,070102,731,nacimiento,departamento
029999,070103,225,nacimiento,departamento
029999,070104,1060,nacimiento,departamento
029999,070105,160,nacimiento,departamento
029999,070201,1619,nacimiento,departamento
029999,070502,111,nacimiento,departamento
029999,070603,13,nacimiento,departamento
029999,071001,561,nacimiento,departamento
030101,070101,28653,nacimiento,municipio
030101,070102,950,nacimiento,municipio
030101,070103,649,nacimiento,municipio
030101,070104,1749,nacimiento,municipio
030101,070105,399,nacimiento,municipio
030101,070201,2314,nacimiento,municipio
030101,070502,207,nacimiento,municipio
030101,070603,26,nacimiento,municipio
030101,071001,1591,nacimiento,municipio
030199,070101,2,nacimiento,provincia
030201,070101,3016,nacimiento,municipio
030201,070102,143,nacimiento,municipio
030201,070103,41,nacimiento,municipio
030201,070104,634,nacimiento,municipio
030201,070105,373,nacimiento,municipio
030201,070201,477,nacimiento,municipio
030201,070502,113,nacimiento,municipio
030201,071001,274,nacimiento,municipio
030202,070101,522,nacimiento,municipio
030202,070102,29,nacimiento,municipio
030202,070103,5,nacimiento,municipio
030202,070104,236,nacimiento,municipio
030202,070105,144,nacimiento,municipio
030202,070201,34,nacimiento,municipio
030202,070502,9,nacimiento,municipio
030202,070603,1,nacimiento,municipio
030202,071001,31,nacimiento,municipio
030203,070101,284,nacimiento,municipio
030203,070102,8,nacimiento,municipio
030203,070103,1,nacimiento,municipio
030203,070104,80,nacimiento,municipio
030203,070105,114,nacimiento,municipio
030203,070201,42,nacimiento,municipio
030203,070502,6,nacimiento,municipio
030203,071001,17,nacimiento,municipio
030299,070101,1035,nacimiento,provincia
030299,070102,44,nacimiento,provincia
030299,070103,12,nacimiento,provincia
030299,070104,233,nacimiento,provincia
030299,070105,210,nacimiento,provincia
030299,070201,148,nacimiento,provincia
030299,070502,23,nacimiento,provincia
030299,071001,83,nacimiento,provincia
030301,070101,711,nacimiento,municipio
030301,070102,44,nacimiento,municipio
030301,070104,95,nacimiento,municipio
030301,070105,39,nacimiento,municipio
030301,070201,198,nacimiento,municipio
030301,070502,13,nacimiento,municipio
030301,070603,1,nacimiento,municipio
030301,071001,117,nacimiento,municipio
030302,070101,163,nacimiento,municipio
030302,070102,5,nacimiento,municipio
030302,070103,2,nacimiento,municipio
030302,070104,24,nacimiento,municipio
030302,070105,8,nacimiento,municipio
030302,070201,79,nacimiento,municipio
030302,070502,3,nacimiento,municipio
030302,071001,18,nacimiento,municipio
030303,070101,115,nacimiento,municipio
030303,070102,14,nacimiento,municipio
030303,070103,3,nacimiento,municipio
030303,070104,30,nacimiento,municipio
030303,070105,13,nacimiento,municipio
030303,070201,39,nacimiento,municipio
030303,070502,2,nacimiento,municipio
030303,071001,16,nacimiento,municipio
030399,070101,43,nacimiento,provincia
030399,070102,3,nacimiento,provincia
030399,070104,15,nacimiento,provincia
030399,070105,1,nacimiento,provincia
030399,070201,10,nacimiento,provincia
030399,070502,1,nacimiento,provincia
030399,071001,3,nacimiento,provincia
030401,070101,556,nacimiento,municipio
030401,070102,21,nacimiento,municipio
030401,070103,7,nacimiento,municipio
030401,070104,73,nacimiento,municipio
030401,070105,19,nacimiento,municipio
030401,070201,85,nacimiento,municipio
030401,070502,7,nacimiento,municipio
030401,070603,2,nacimiento,municipio
030401,071001,114,nacimiento,municipio
030402,070101,117,nacimiento,municipio
030402,070102,5,nacimiento,municipio
030402,070104,24,nacimiento,municipio
030402,070105,15,nacimiento,municipio
030402,070201,34,nacimiento,municipio
030402,070502,11,nacimiento,municipio
030402,071001,32,nacimiento,municipio
030403,070101,47,nacimiento,municipio
030403,070102,2,nacimiento,municipio
030403,070104,5,nacimiento,municipio
030403,070105,5,nacimiento,municipio
030403,070201,6,nacimiento,municipio
030403,070502,2,nacimiento,municipio
030403,071001,10,nacimiento,municipio
030404,070101,56,nacimiento,municipio
030404,070102,6,nacimiento,municipio
030404,070104,9,nacimiento,municipio
030404,070105,1,nacimiento,municipio
030404,070201,15,nacimiento,municipio
030404,070502,4,nacimiento,municipio
030404,071001,15,nacimiento,municipio
030499,070101,203,nacimiento,provincia
030499,070102,13,nacimiento,provincia
030499,070103,5,nacimiento,provincia
030499,070104,35,nacimiento,provincia
030499,070105,11,nacimiento,provincia
030499,070201,38,nacimiento,provincia
030499,070502,10,nacimiento,provincia
030499,071001,45,nacimiento,provincia
030501,070101,1252,nacimiento,municipio
030501,070102,45,nacimiento,municipio
030501,070103,12,nacimiento,municipio
030501,070104,250,nacimiento,municipio
030501,070105,172,nacimiento,municipio
030501,070201,157,nacimiento,municipio
030501,070502,30,nacimiento,municipio
030501,070603,2,nacimiento,municipio
030501,071001,206,nacimiento,municipio
030502,070101,196,nacimiento,municipio
030502,070102,25,nacimiento,municipio
030502,070103,9,nacimiento,municipio
030502,070104,144,nacimiento,municipio
030502,070105,49,nacimiento,municipio
030502,070201,78,nacimiento,municipio
030502,070502,3,nacimiento,municipio
030502,071001,27,nacimiento,municipio
030599,070101,77,nacimiento,provincia
030599,070102,6,nacimiento,provincia
030599,070104,12,nacimiento,provincia
030599,070105,2,nacimiento,provincia
030599,070201,7,nacimiento,provincia
030599,070502,1,nacimiento,provincia
030599,071001,14,nacimiento,provincia
030601,070101,279,nacimiento,municipio
030601,070102,16,nacimiento,municipio
030601,070104,35,nacimiento,municipio
030601,070105,7,nacimiento,municipio
030601,070201,41,nacimiento,municipio
030601,070502,6,nacimiento,municipio
030601,070603,1,nacimiento,municipio
030601,071001,38,nacimiento,municipio
030602,070101,96,nacimiento,municipio
030602,070102,9,nacimiento,municipio
030602,070103,2,nacimiento,municipio
030602,070104,16,nacimiento,municipio
