cod_ine,municipio,ambito,indicador,v2012,v2024,cambio,unidad_cambio,cambio_anual
070103,Porongo,núcleo,pct_nbi_agua_sanea,42.09448298645523,15.213988640937346,-26.88049434551789,pp,
070103,Porongo,núcleo,pct_nbi_energia,45.10075982821275,13.429631948481733,-31.671127879731017,pp,
070103,Porongo,núcleo,pct_nbi_educacion,43.68681863230922,23.031170341219088,-20.65564829109013,pp,
070103,Porongo,núcleo,pct_nbi_salud,25.50379914106376,5.970216001073298,-19.533583139990462,pp,
070103,Porongo,núcleo,emigrantes,475.0,734.0,54.52631578947369,%,3.693182585227439
070103,Porongo,núcleo,edad_prom_emigracion,25.99147121535181,25.00713266761769,-0.9843385477341222,años,
070103,Porongo,núcleo,pct_emi_argentina,20.210526315789476,11.852861035422343,-8.357665280367133,pp,
070103,Porongo,núcleo,pct_emi_brasil,9.052631578947368,10.8991825613079,1.8465509823605313,pp,
070103,Porongo,núcleo,pct_emi_chile,3.3684210526315788,20.980926430517712,17.612505377886134,pp,
070103,Porongo,núcleo,pct_emi_espana,39.78947368421053,14.032697547683924,-25.756776136526604,pp,
070103,Porongo,núcleo,pct_emi_eeuu,9.263157894736842,20.572207084468666,11.309049189731823,pp,
070103,Porongo,núcleo,fallecidos,165.0,423.0,156.36363636363635,%,8.16116803936897
070103,Porongo,núcleo,edad_prom_fallecimiento,58.01273885350319,62.27654320987654,4.263804356373356,años,
070103,Porongo,núcleo,emigrantes_x1000,31.011294639942548,31.73916803597682,0.7278733960342727,‰,
070103,Porongo,núcleo,tasa_mortalidad,,4.756551068061921,,‰,
070103,Porongo,núcleo,idx_carencia,53.13638873550525,30.111412225233362,-23.024976510271888,índice,
070103,Porongo,núcleo,idx_calidad_vivienda,69.02263942573163,87.86811201445349,18.84547258872186,índice,
070103,Porongo,núcleo,crec_intercensal,,3.4929025792019397,,%,3.4929025792019397
070104,La Guardia,núcleo,viviendas,21314.0,40267.0,88.92277376372337,%,5.4444419640209185
070104,La Guardia,núcleo,pct_agua_caneria,83.65393637984424,90.29726575111133,6.643329371267086,pp,
070104,La Guardia,núcleo,pct_agua_pileta,8.276250351881393,6.327762187399111,-1.9484881644822813,pp,
070104,La Guardia,núcleo,pct_agua_pozo,6.432391855118701,2.471006034718256,-3.9613858204004453,pp,
070104,La Guardia,núcleo,pct_agua_pozo_bomba,5.705170310593976,2.3319343382919016,-3.3732359723020746,pp,
070104,La Guardia,núcleo,pct_agua_carro,1.1400957117387631,0.1167208880721186,-1.0233748236666445,pp,
